Case_Number,District_Code,District_Name,Neighborhood_Code,Neighborhood_Name,Street_Code,Street_Name,Postal_Code,Day_of_Week,Year,Month_Code,Month_Name,Day_of_Month,Hour_of_Day,Shift_Description,Pedestrian_Cause_Description,Vehicle_Type_Description,Vehicle_Model_Description,Vehicle_Brand_Description,Vehicle_Color_Description,License_Description,License_Age,UTM_X_Coordinate,UTM_Y_Coordinate,Longitude,Latitude,datetime
2023S006752    ,1,Ciutat Vella,1,el Raval,198804,Paral·lel,0036 0036,Tuesday,2023,11,November,14,14,Afternoon,No és causa del  vianant,Motorcycle,AGILITY CITY 125,KYMCO,Unknown,B,38,430955.38,4580894.89,2.173216279,41.374764205,2023-11-14 14:00:00
2023S001221    ,1,Ciutat Vella,1,el Raval,198804,Paral·lel,0052 0052,Thursday,2023,3,March,2,10,Morning,No és causa del  vianant,Motorcycle,AGILITY CITY 125,KYMCO,Gray,B,36,430783.34,4580931.82,2.171154952,41.375082036,2023-03-02 10:00:00
2023S003189    ,1,Ciutat Vella,1,el Raval,198804,Paral·lel,0054 0054,Monday,2023,5,May,29,0,Night,No és causa del  vianant,Van,V 300 D,MERCEDES-BENZ,Black,B,15,430748.02,4580935.14,2.170732244,41.375108898,2023-05-29 00:00:00
2023S004457    ,1,Ciutat Vella,1,el Raval,198804,Paral·lel,0054 0054,Saturday,2023,7,July,22,22,Night,No és causa del  vianant,Moped,N SHARING,NIU,Violet,B,13,430748.02,4580935.14,2.170732244,41.375108898,2023-07-22 22:00:00
2023S006203    ,1,Ciutat Vella,1,el Raval,198804,Paral·lel,0054 0054,Friday,2023,10,October,20,14,Afternoon,No és causa del  vianant,Bus,LION S CITY HIBRIDO,MAN,Yellow,D,2,430766.86,4580911.77,2.170960189,41.374900033,2023-10-20 14:00:00
2023S005551    ,1,Ciutat Vella,1,el Raval,198804,Paral·lel,0062 0062,Wednesday,2023,9,September,20,12,Morning,No és causa del  vianant,Car,CLK 200,MERCEDES-BENZ,Gray,B,16,430686.86,4580920.06,2.170002667,41.374967808,2023-09-20 12:00:00
2023S001008    ,1,Ciutat Vella,1,el Raval,198804,Paral·lel,0076 0080,Saturday,2023,2,February,18,14,Afternoon,No és causa del  vianant,Articulated bus,NG313F/GNC,MAN,Red,D,6,430604.76,4580941.98,2.169018472,41.375158156,2023-02-18 14:00:00
2023S006052    ,1,Ciutat Vella,1,el Raval,198804,Paral·lel,0080A0080A,Thursday,2023,10,October,12,6,Morning,No és causa del  vianant,Motorcycle,TDR 250,YAMAHA,Blue,A,8,430497.04,4580920.96,2.167732853,41.374959533,2023-10-12 06:00:00
2023S006054    ,1,Ciutat Vella,1,el Raval,198804,Paral·lel,0080A0080A,Tuesday,2023,11,November,14,10,Morning,No és causa del  vianant,Bus,Unknown,--------,Unknown,B,15,430652.62,4588427.59,2.168732433,41.442582651,2023-11-14 10:00:00
2023S004061    ,1,Ciutat Vella,1,el Raval,198804,Paral·lel,0080A0080A,Wednesday,2023,7,July,5,11,Morning,No és causa del  vianant,Rigid truck > 3.5 tons,C CAB2300 280 R4X2,CAYVOL,White,C1,1,430497.04,4580920.96,2.167732853,41.374959533,2023-07-05 11:00:00
2023S000635    ,1,Ciutat Vella,1,el Raval,250904,Pelai,0006 0006,Thursday,2023,2,February,2,10,Morning,Disobeying the traffic light signal,Articulated bus,URBINO 18 ELECTRIC,SOLARIS,Red,E D,26,430290.44,4582124.95,2.16512393,41.385785629,2023-02-02 10:00:00
2023S006673    ,1,Ciutat Vella,1,el Raval,250904,Pelai,0008 0008,Friday,2023,11,November,10,11,Morning,Disobeying the traffic light signal,Bus,CITELIS 12GNC,IRISBUS,Red,D,23,430303.71,4582123.22,2.165282827,41.385771198,2023-11-10 11:00:00
2023S003565    ,1,Ciutat Vella,1,el Raval,250904,Pelai,0022 0022,Thursday,2023,6,June,15,18,Afternoon,Crossing outside the pedestrian crossing,Motorcycle,YS125-5C (YS125),YAMAHA,Unknown,B,7,430400.07,4582110.68,2.166436652,41.385666601,2023-06-15 18:00:00
2023S002151    ,1,Ciutat Vella,1,el Raval,250904,Pelai,0036 0036,Saturday,2023,4,April,15,15,Afternoon,No és causa del  vianant,Moped,TWEET,PEUGEOT,Black,Llicència,21,430506.27,4582109.55,2.167706841,41.38566561,2023-04-15 15:00:00
2023S007587    ,1,Ciutat Vella,1,el Raval,250904,Pelai,0038 0038,Thursday,2023,12,December,21,16,Afternoon,No és causa del  vianant,Motorcycle,YAGER GT 300,KYMCO,Red,A,47,430492.54,4582099.03,2.16754385,41.385569673,2023-12-21 16:00:00
2023S005712    ,1,Ciutat Vella,1,el Raval,250904,Pelai,0040 0040,Thursday,2023,9,September,28,13,Morning,No és causa del  vianant,Motorcycle,GS 500,SUZUKI,Black,A,19,430492.54,4582099.03,2.16754385,41.385569673,2023-09-28 13:00:00
2023S003598    ,1,Ciutat Vella,1,el Raval,250904,Pelai,0054 0054,Saturday,2023,6,June,17,0,Night,No és causa del  vianant,Moped,ES2,ASKOLL,White,AM,20,430626.85,4582082.01,2.169152029,41.385427979,2023-06-17 00:00:00
2023S003024    ,1,Ciutat Vella,1,el Raval,250904,Pelai,0058 0058,Monday,2023,5,May,22,15,Afternoon,No és causa del  vianant,Moped,LIBERTY,PIAGGIO,Black,B,4,430643.28,4582079.93,2.169348755,41.385410662,2023-05-22 15:00:00
2023S006258    ,1,Ciutat Vella,1,el Raval,250904,Pelai,0058 0058,Tuesday,2023,10,October,24,8,Morning,No és causa del  vianant,Moped,SYMPHONY 50 E5,SYM,Gray,AM,26,430626.85,4582082.01,2.169152029,41.385427979,2023-10-24 08:00:00
2023S003681    ,1,Ciutat Vella,1,el Raval,250904,Pelai,0062S0062S,Monday,2023,6,June,19,16,Afternoon,Disobeying the traffic light signal,Motorcycle,GSX-S750U,SUZUKI,Black,A,1,430704.97,4582088.39,2.170085544,41.385492178,2023-06-19 16:00:00
2023S003163    ,1,Ciutat Vella,1,el Raval,250904,Pelai,0062S0062S,Saturday,2023,5,May,27,8,Morning,No és causa del  vianant,Motorcycle,SYMPHONY 125 ST,SYM,White,B,12,430730.38,4582093.74,2.170388812,41.385542554,2023-05-27 08:00:00
2023S000534    ,1,Ciutat Vella,1,el Raval,250904,Pelai,0062S0062S,Friday,2023,1,January,27,12,Morning,No és causa del  vianant,Motorcycle,SYMPHONY 125 SR,SYM,Black,B,12,430704.97,4582088.39,2.170085544,41.385492178,2023-01-27 12:00:00
2023S000202    ,1,Ciutat Vella,1,el Raval,269108,Portal de la Pau,0002 0002,Thursday,2023,1,January,12,12,Morning,No és causa del  vianant,Van,VIVARO,OPEL,White,B,22,431293.95,4581061.37,2.177245735,41.376292639,2023-01-12 12:00:00
2023S002633    ,1,Ciutat Vella,1,el Raval,269108,Portal de la Pau,0002 0002,Thursday,2023,5,May,4,15,Afternoon,No és causa del  vianant,Motorcycle,CRF1000D,HONDA,White,A2,39,431293.95,4581061.37,2.177245735,41.376292639,2023-05-04 15:00:00
2023S007724    ,1,Ciutat Vella,1,el Raval,269108,Portal de la Pau,0002 0002,Saturday,2023,12,December,30,22,Night,No és causa del  vianant,Articulated bus,HYBRID H18,SOLARIS,Red,D,5,431293.95,4581061.37,2.177245735,41.376292639,2023-12-30 22:00:00
2023S000423    ,1,Ciutat Vella,1,el Raval,269108,Portal de la Pau,0002 0002,Sunday,2023,1,January,22,7,Morning,No és causa del  vianant,Car,I 30,HYUNDAI,Gray,B,15,431228.84,4581111.32,2.176461515,41.37673696,2023-01-22 07:00:00
2023S005928    ,1,Ciutat Vella,1,el Raval,269200,Portal de Santa Madrona,0005 0011,Saturday,2023,10,October,7,1,Night,Crossing outside the pedestrian crossing,Rigid truck > 3.5 tons,AD260S27YÑPS GNC,IVECO BUS,Unknown,C,23,431106.57,4581001.17,2.175011996,41.375734404,2023-10-07 01:00:00
2023S005301    ,1,Ciutat Vella,1,el Raval,269200,Portal de Santa Madrona,0014 0014,Thursday,2023,9,September,7,12,Morning,No és causa del  vianant,Van,H 1,HYUNDAI,granate,B,20,431141.53,4581056.3,2.175423758,41.376233939,2023-09-07 12:00:00
2023S004327    ,1,Ciutat Vella,1,el Raval,269200,Portal de Santa Madrona,0014 0014,Monday,2023,7,July,10,20,Afternoon,No és causa del  vianant,Bus,O 530,MERCEDES-BENZ,Red,D,5,431141.53,4581056.3,2.175423758,41.376233939,2023-07-10 20:00:00
2023S007318    ,1,Ciutat Vella,1,el Raval,269200,Portal de Santa Madrona,0014 0014,Monday,2023,12,December,11,6,Morning,No és causa del  vianant,Rigid truck <= 3.5 tons,MIDLUM 220.12,RENAULT,White,C1,1,431141.53,4581056.3,2.175423758,41.376233939,2023-12-11 06:00:00
2023S006589    ,1,Ciutat Vella,1,el Raval,269200,Portal de Santa Madrona,0014 0014,Tuesday,2023,11,November,7,14,Afternoon,No és causa del  vianant,Motorcycle,R 850 R,BMW,Black,B,18,431141.53,4581056.3,2.175423758,41.376233939,2023-11-07 14:00:00
2023S001027    ,1,Ciutat Vella,1,el Raval,269200,Portal de Santa Madrona,0014 0014,Sunday,2023,2,February,19,18,Afternoon,No és causa del  vianant,Car,AMG,MERCEDES,White,B,9,431141.53,4581056.3,2.175423758,41.376233939,2023-02-19 18:00:00
2023S004640    ,1,Ciutat Vella,1,el Raval,269200,Portal de Santa Madrona,0014 0014,Sunday,2023,7,July,30,23,Night,No és causa del  vianant,Car,ALHAMBRA ECOMOTIVE,SEAT,Black/Yellow,B,49,431141.53,4581056.3,2.175423758,41.376233939,2023-07-30 23:00:00
2023S005017    ,1,Ciutat Vella,1,el Raval,277809,Reina Amàlia,0024A0024A,Tuesday,2023,8,August,22,20,Afternoon,Crossing outside the pedestrian crossing,Construction and service machinery,CITYCAT V20E,BUCHER,Green,B,18,430455.94,4581141.88,2.167216052,41.376945743,2023-08-22 20:00:00
2023S001512    ,1,Ciutat Vella,1,el Raval,282106,Riera Alta,0041 0041,Thursday,2023,3,March,16,11,Morning,No és causa del  vianant,Rigid truck <= 3.5 tons,35C13,LECAPITAINE,Unknown,B,5,430279.57,4581536.36,2.165061697,41.380483436,2023-03-16 11:00:00
2023S002385    ,1,Ciutat Vella,1,el Raval,284804,Robador,0033 0033,Monday,2023,4,April,24,17,Afternoon,No és causa del  vianant,Rigid truck > 3.5 tons,160E,CAYVOL,Unknown,C,17,430773.17,4581406.8,2.170979067,41.379359171,2023-04-24 17:00:00
2023S001442    ,1,Ciutat Vella,1,el Raval,296508,Sant Antoni,0060 0060,Saturday,2023,3,March,11,2,Night,No és causa del  vianant,Motorcycle,CB 600F,HONDA,Black,A2,2,430169.68,4581702.2,2.163728493,41.381967571,2023-03-11 02:00:00
2023S003219    ,1,Ciutat Vella,1,el Raval,296508,Sant Antoni,0072 0072,Tuesday,2023,5,May,30,10,Morning,No és causa del  vianant,Motorized personal mobility vehicle,Unknown,Unknown,Black,B,13,430184.49,4581833.13,2.163890504,41.383148104,2023-05-30 10:00:00
2023S005266    ,1,Ciutat Vella,1,el Raval,296508,Sant Antoni,0078 0078,Tuesday,2023,9,September,5,18,Afternoon,Walking on the road,Car,PASSAT,VOLKSWAGEN,Black,B,24,430170.12,4581857.31,2.163715869,41.383364637,2023-09-05 18:00:00
2023S000144    ,1,Ciutat Vella,1,el Raval,296508,Sant Antoni,0086 0086,Monday,2023,1,January,9,14,Afternoon,No és causa del  vianant,Taxi,TOYOTA PRIUS PLUS,TOYOTA,Black/Yellow,B,36,430193.6,4581913.96,2.163990129,41.383876905,2023-01-09 14:00:00
2023S006491    ,1,Ciutat Vella,1,el Raval,296508,Sant Antoni,0104 0104,Thursday,2023,11,November,2,18,Afternoon,No és causa del  vianant,Articulated bus,7900,VOLVO,Others,D,16,430208.64,4582046.49,2.164154715,41.385071867,2023-11-02 18:00:00
2023S001515    ,1,Ciutat Vella,1,el Raval,296600,Sant Antoni Abat,0013 0013,Thursday,2023,3,March,16,16,Afternoon,No és causa del  vianant,Van,TRANSIT CONNECT,FORD,Gray,B,22,430308.21,4581410.08,2.16541871,41.379348553,2023-03-16 16:00:00
2023S007277    ,1,Ciutat Vella,1,el Raval,308505,Sant Pau,0033B0033B,Thursday,2023,12,December,7,18,Afternoon,No és causa del  vianant,Rigid truck > 3.5 tons,160/E4,IVECO BUS,White,C,20,430863.32,4581368.02,2.172061506,41.379017646,2023-12-07 18:00:00
2023S007458    ,1,Ciutat Vella,1,el Raval,308505,Sant Pau,0092 0092,Friday,2023,12,December,15,21,Afternoon,No és causa del  vianant,Motorcycle,X-MAX 250(YP250R),YAMAHA,Black,A,34,430663.26,4581133.03,2.169696102,41.376883934,2023-12-15 21:00:00
2023S005567    ,1,Ciutat Vella,1,el Raval,308505,Sant Pau,0118 0118,Thursday,2023,9,September,21,0,Night,No és causa del  vianant,Rigid truck > 3.5 tons,65C14N,CAYVOL,Unknown,C,21,430580.82,4581033.6,2.168721718,41.375981285,2023-09-21 00:00:00
2023S000967    ,1,Ciutat Vella,1,el Raval,308709,Sant Pau,0030X0030X,Thursday,2023,2,February,16,17,Afternoon,No és causa del  vianant,Motorcycle,GPD125-A (NMAX),YAMAHA,White,A,31,430358.15,4581066.85,2.166055351,41.376261508,2023-02-16 17:00:00
2023S000148    ,1,Ciutat Vella,1,el Raval,308709,Sant Pau,0056 0072,Monday,2023,1,January,9,18,Afternoon,No és causa del  vianant,Motorcycle,AGILITY CITY 125,KYMCO,Brown,B,15,430183.08,4581247.36,2.163941165,41.377872129,2023-01-09 18:00:00
2023S004311    ,1,Ciutat Vella,1,el Raval,308709,Sant Pau,0056 0072,Monday,2023,7,July,17,8,Morning,No és causa del  vianant,Motorcycle,S02,SILENCE,Unknown,B,16,430216.19,4581236.02,2.16433839,41.377772867,2023-07-17 08:00:00
2023S000947    ,1,Ciutat Vella,1,el Raval,310303,Sant Rafael,0013 0013,Wednesday,2023,2,February,15,19,Afternoon,No és causa del  vianant,Car,MONDEO HIBRIDO,FORD-CNG-TECHNIK,Black,B,5,430647.69,4581382.29,2.169481386,41.379127605,2023-02-15 19:00:00
2023S002208    ,1,Ciutat Vella,1,el Raval,329800,Tallers,0075 0075,Monday,2023,4,April,17,14,Afternoon,No és causa del  vianant,Van,CLASE V,MERCEDES-BENZ,Black,B,21,430414.06,4582030.32,2.166613195,41.384944034,2023-04-17 14:00:00
2023S004532    ,1,Ciutat Vella,1,el Raval,341602,Torres i Amat,0013 0013,Monday,2023,7,July,24,11,Morning,No és causa del  vianant,Car,C MAX,FORD,Unknown,B,30,430278.63,4581979.28,2.164999465,41.3844726,2023-07-24 11:00:00
2023S002020    ,1,Ciutat Vella,1,el Raval,352100,Valldonzella,0001 0001,Monday,2023,4,April,10,17,Afternoon,No és causa del  vianant,Car,TOYOTA COROLLA VERSO,TOYOTA,Yellow,B,2,430408.28,4582038.4,2.166543143,41.385016308,2023-04-10 17:00:00
2023S005647    ,1,Ciutat Vella,1,el Raval,700025,Josep Carner,0029B0029B,Monday,2023,9,September,25,13,Morning,No és causa del  vianant,Bus,LION'S CITY 12G EFFICI,MAN,Unknown,D1,21,431214.13,4580892.36,2.176310481,41.374763588,2023-09-25 13:00:00
2023S000819    ,1,Ciutat Vella,1,el Raval,700025,Josep Carner,0029B0029B,Friday,2023,2,February,10,13,Morning,No és causa del  vianant,Motorcycle,X-MAX 300,YAMAHA,Blue,A,2,431242.62,4580854.67,2.176655418,41.37442656,2023-02-10 13:00:00
2023S006838    ,1,Ciutat Vella,1,el Raval,700025,Josep Carner,0029B0029B,Friday,2023,11,November,17,21,Afternoon,No és causa del  vianant,Motorcycle,S02,SILENCE,Red,A,5,431213.91,4580892.22,2.176307867,41.374762308,2023-11-17 21:00:00
2023S004100    ,1,Ciutat Vella,1,el Raval,701266,Litoral (Llobregat),001100000,Friday,2023,7,July,7,2,Night,No és causa del  vianant,Car,CLIO,RENAULT,Unknown,B,10,431323.52,4580839.71,2.177624444,41.374298731,2023-07-07 02:00:00
2023S006077    ,1,Ciutat Vella,1,el Raval,701266,Litoral (Llobregat),001100000,Friday,2023,10,October,13,19,Afternoon,No és causa del  vianant,Rigid truck > 3.5 tons,40C14N,CAYVOL,Green,B,7,431213.91,4580892.22,2.176307867,41.374762308,2023-10-13 19:00:00
2023S003529    ,1,Ciutat Vella,1,el Raval,701266,Litoral (Llobregat),001110000,Wednesday,2023,6,June,14,8,Morning,No és causa del  vianant,Bus,I6 15.37,IRIZAR,White,D,20,431213.91,4580892.22,2.176307867,41.374762308,2023-06-14 08:00:00
2023S007472    ,1,Ciutat Vella,1,el Raval,701266,Litoral (Llobregat),001110000,Saturday,2023,12,December,16,23,Night,No és causa del  vianant,Moped,N SHARING,NIU,Violet,B,3,431213.91,4580892.22,2.176307867,41.374762308,2023-12-16 23:00:00
2023S006811    ,1,Ciutat Vella,1,el Raval,701266,Litoral (Llobregat),0021S0000,Thursday,2023,11,November,16,17,Afternoon,No és causa del  vianant,Motorcycle,FSH125,HONDA,White,B,7,431323.52,4580839.71,2.177624444,41.374298731,2023-11-16 17:00:00
2023S002409    ,1,Ciutat Vella,1,el Raval,701266,Litoral (Llobregat),0021S0000,Tuesday,2023,4,April,25,14,Afternoon,No és causa del  vianant,Car,206 1.4,PEUGEOT,Silver,B,59,431323.44,4580839.66,2.177623493,41.374298274,2023-04-25 14:00:00
2023S006487    ,1,Ciutat Vella,1,el Raval,701349,Drassanes,0001 0001,Thursday,2023,11,November,2,15,Afternoon,No és causa del  vianant,Car,320D AUT,BMW,White,B,5,431214.13,4580892.36,2.176310481,41.374763588,2023-11-02 15:00:00
2023S005152    ,1,Ciutat Vella,1,el Raval,701349,Drassanes,0001 0001,Monday,2023,8,August,28,19,Afternoon,No és causa del  vianant,Moped,SYMPHONY 50,SYM,Black,AM,32,431213.91,4580892.22,2.176307867,41.374762308,2023-08-28 19:00:00
2023S006426    ,1,Ciutat Vella,1,el Raval,701349,Drassanes,0001 0001,Monday,2023,10,October,30,17,Afternoon,No és causa del  vianant,Motorcycle,500DS X,VOGE,Gray,A,36,431037.93,4580487.16,2.174249749,41.371098973,2023-10-30 17:00:00
2023S003898    ,1,Ciutat Vella,1,el Raval,701349,Drassanes,0001 0001,Wednesday,2023,6,June,28,15,Afternoon,No és causa del  vianant,Motorcycle,SH125AD,HONDA,Red,B,46,431242.62,4580854.67,2.176655418,41.37442656,2023-06-28 15:00:00
2023S007208    ,1,Ciutat Vella,1,el Raval,701349,Drassanes,0001 0001,Sunday,2023,12,December,3,18,Afternoon,No és causa del  vianant,Motorcycle,FJS 600A,HONDA,Black,A,18,431213.91,4580892.22,2.176307867,41.374762308,2023-12-03 18:00:00
2023S005757    ,1,Ciutat Vella,1,el Raval,701349,Drassanes,0001 0001,Friday,2023,9,September,29,23,Night,No és causa del  vianant,Car,TOYOTA PRIUS PLUS,TOYOTA,Unknown,B,19,431214.13,4580892.36,2.176310481,41.374763588,2023-09-29 23:00:00
2023S006839    ,1,Ciutat Vella,1,el Raval,701367,Raval,0002 0002,Thursday,2023,10,October,12,21,Afternoon,No és causa del  vianant,Car,CIVIC 3P 1.6 VTEC SPOR,HONDA,Gray,B,8,430524.89,4581414.89,2.168009212,41.379410624,2023-10-12 21:00:00
2023S004700    ,1,Ciutat Vella,1,el Raval,701367,Raval,0002 0002,Wednesday,2023,8,August,2,16,Afternoon,No és causa del  vianant,Rigid truck > 3.5 tons,160E,CAYVOL,Unknown,C,7,430524.89,4581414.89,2.168009212,41.379410624,2023-08-02 16:00:00
2023S005429    ,1,Ciutat Vella,1,el Raval,701367,Raval,0002 0002,Wednesday,2023,9,September,13,16,Afternoon,No és causa del  vianant,Car,XCEED,KIA,White,B,1,430524.89,4581414.89,2.168009212,41.379410624,2023-09-13 16:00:00
2023S001231    ,1,Ciutat Vella,1,el Raval,701367,Raval,0015B0015B,Thursday,2023,3,March,2,21,Afternoon,No és causa del  vianant,Motorcycle,TWEET,PEUGEOT,White,A,2,430611.47,4581360.46,2.16905077,41.378927864,2023-03-02 21:00:00
2023S001641    ,1,Ciutat Vella,2,el Barri Gòtic,18006,Antonio López,0001 0001,Tuesday,2023,3,March,21,16,Afternoon,No és causa del  vianant,Motorcycle,CB500XA,HONDA,Black,A2,2,431713.95,4581617.07,2.182205218,41.381333454,2023-03-21 16:00:00
2023S007054    ,1,Ciutat Vella,2,el Barri Gòtic,18006,Antonio López,9999 9999,Monday,2023,11,November,27,21,Afternoon,No és causa del  vianant,Moped,PEOPLE S50,KYMCO,Unknown,AM,28,431694.26,4581581.69,2.181973748,41.381013124,2023-11-27 21:00:00
2023S002916    ,1,Ciutat Vella,2,el Barri Gòtic,34308,Rambla,0026 0026,Tuesday,2023,5,May,16,20,Afternoon,No és causa del  vianant,Car,SCENIC,RENAULT,Black,B,5,431210.33,4581256.09,2.176223741,41.378039281,2023-05-16 20:00:00
2023S006560    ,1,Ciutat Vella,2,el Barri Gòtic,34308,Rambla,0074 0074,Monday,2023,11,November,6,3,Night,No és causa del  vianant,Car,TOYOTA COROLLA,TOYOTA,Black/Yellow,B,11,431001.46,4581584.33,2.173688733,41.380977753,2023-11-06 03:00:00
2023S003099    ,1,Ciutat Vella,2,el Barri Gòtic,34308,Rambla,0116 0116,Wednesday,2023,5,May,24,18,Afternoon,Others,Taxi,TOYOTA PRI,TOYOTA,Unknown,B,24,430838.81,4581811.79,2.171717742,41.383012447,2023-05-24 18:00:00
2023S002934    ,1,Ciutat Vella,2,el Barri Gòtic,34308,Rambla,0132 0132,Wednesday,2023,5,May,17,15,Afternoon,Disobeying the traffic light signal,Motorcycle,125 CC,VESPA,Red,A,41,430780.67,4581980.58,2.171003172,41.384527686,2023-05-17 15:00:00
2023S006085    ,1,Ciutat Vella,2,el Barri Gòtic,34308,Rambla,0132 0132,Saturday,2023,10,October,14,5,Night,No és causa del  vianant,Bus,CITYCLASS-12.29,IRISBUS,Yellow,D,25,430780.67,4581980.58,2.171003172,41.384527686,2023-10-14 05:00:00
2023S004641    ,1,Ciutat Vella,2,el Barri Gòtic,45600,Boqueria,0003 0003,Sunday,2023,7,July,30,23,Night,No és causa del  vianant,Rigid truck <= 3.5 tons,70C18,ROMU,White,B,24,430992.36,4581598.28,2.173578323,41.381102616,2023-07-30 23:00:00
2023S003237    ,1,Ciutat Vella,2,el Barri Gòtic,61402,Canuda,0006 0006,Tuesday,2023,5,May,30,14,Afternoon,No és causa del  vianant,Rigid truck > 3.5 tons,PORTER/PORTER ELECTR,CAYVOL,White,B,39,430813.87,4581993.58,2.171398723,41.384647631,2023-05-30 14:00:00
2023S001446    ,1,Ciutat Vella,2,el Barri Gòtic,74404,Catalunya,0016B0016B,Sunday,2023,3,March,12,12,Morning,No és causa del  vianant,Articulated bus,URBINO 18 ELECTRIC,SOLARIS,Red,D,21,430827.56,4582264.94,2.171531442,41.387092868,2023-03-12 12:00:00
2023S006314    ,1,Ciutat Vella,2,el Barri Gòtic,74404,Catalunya,0017 0017,Wednesday,2023,10,October,25,23,Night,No és causa del  vianant,Car,TOYOTA PRIUS PLUS,TOYOTA,Black/Yellow,B,32,430809.64,4582248.27,2.171319034,41.386941184,2023-10-25 23:00:00
