Case_Number,District_Code,District_Name,Neighborhood_Code,Neighborhood_Name,Street_Code,Street_Name,Postal_Code,Day_of_Week,Year,Month_Code,Month_Name,Day_of_Month,Shift_Description,Hour_of_Day,Pedestrian_Cause_Description,Involved_Vehicle_Type,Gender_Description,Age,Person_Type_Description,Pedestrian_Accident_Location_Description,Pedestrian_Movement_Reason_Description,Driver_Movement_Reason_Description,Victimization_Description,UTM_X_Coordinate,UTM_Y_Coordinate,Longitude,Latitude
2023S000064    ,8,Nou Barris,45,Porta,356905,Verdum,0026 0026,Wednesday,2023,1,January,4,Afternoon,18,No és causa del  vianant,Autobús articulat,Woman,68,Passenger,Desconegut                                                                                                                                            ,Unknown,Unknown,Minor injury: Hospitalization up to 24 hours,431099.48,4587858.84,2.17414606,41.437498628
2023S000065    ,2,Eixample,7,la Dreta de l'Eixample,89004,Consell de Cent,0356 0356,Wednesday,2023,1,January,4,Afternoon,20,No és causa del  vianant,Motorcycle,Man,38,Driver,Desconegut                                                                                                                                            ,Unknown,Unknown,Minor injury: Hospitalization up to 24 hours,430687.11,4583048.44,2.169762034,41.394137516
2023S000066    ,2,Eixample,5,el Fort Pienc,305100,Sant Joan,0004 0004,Wednesday,2023,1,January,4,Afternoon,19,No és causa del  vianant,Motorcycle,Man,58,Driver,Desconegut                                                                                                                                            ,Unknown,Oci i entreteniment,Minor injury: Hospitalization up to 24 hours,431582.27,4582754.76,2.180501983,41.391569121
2023S000067    ,8,Nou Barris,44,Vilapicina i la Torre Llobeta,209900,Meridiana,0355 0357,Wednesday,2023,1,January,4,Afternoon,19,No és causa del  vianant,Motorcycle,Man,37,Driver,Desconegut                                                                                                                                            ,Unknown,Unknown,Minor injury: Hospitalization up to 24 hours,431996.67,4586786.77,2.185004934,41.427919382
2023S000068    ,2,Eixample,9,la Nova Esquerra de l'Eixample,110803,Entença,0123 0123,Thursday,2023,1,January,5,Night,0,No és causa del  vianant,Motorcycle,Man,28,Driver,Desconegut                                                                                                                                            ,Unknown,Unknown,Minor injury: Hospitalization up to 24 hours,428898.82,4581611.98,2.14854162,41.381043623
2023S000071    ,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,209900,Meridiana,0054 0054,Thursday,2023,1,January,5,Morning,6,No és causa del  vianant,Ciclomotor,Man,21,Driver,Desconegut                                                                                                                                            ,Unknown,In itínere,Minor injury: Medical assistance at accident site,432127.28,4583478.89,2.18693924,41.398137365
2023S000072    ,7,Horta-Guinardó,37,el Carmel,67103,Carmel,0066B0066B,Thursday,2023,1,January,5,Morning,9,No és causa del  vianant,Car,Woman,60,Pedestrian,En pas sense regular                                                                                                                                  ,Unknown,Unknown,Minor injury: Hospitalization up to 24 hours,429733.31,4586319.55,2.157973913,41.423516401
2023S000073    ,2,Eixample,8,l'Antiga Esquerra de l'Eixample,18505,Aragó,0194 0206,Thursday,2023,1,January,5,Morning,10,No és causa del  vianant,Motorcycle,Man,40,Driver,Desconegut                                                                                                                                            ,Unknown,Oci i entreteniment,Minor injury: Medical assistance at accident site,429742.65,4582333.21,2.158548672,41.387613677
2023S000074    ,2,Eixample,6,la Sagrada Família,238400,Padilla,0296B0296B,Thursday,2023,1,January,5,Morning,9,Transitar a peu per la calçada,Motorcycle,Man,71,Driver,Fora del pas                                                                                                                                          ,Unknown,Altres activitats,Minor injury: Hospitalization up to 24 hours,431087.38,4584563.89,2.174376938,41.407821118
2023S000074    ,2,Eixample,6,la Sagrada Família,238400,Padilla,0296B0296B,Thursday,2023,1,January,5,Morning,9,Transitar a peu per la calçada,Motorcycle,Man,40,Pedestrian,Fora del pas                                                                                                                                          ,Oci i entreteniment,Unknown,Minor injury: Hospitalization up to 24 hours,431087.38,4584563.89,2.174376938,41.407821118
2023S000075    ,8,Nou Barris,54,Torre Baró,300503,Sant Feliu de Codines,0095 0095,Thursday,2023,1,January,5,Morning,11,No és causa del  vianant,Bus,Woman,81,Passenger,Desconegut                                                                                                                                            ,Unknown,Unknown,Minor injury: Hospitalization up to 24 hours,431179.12,4589942.83,2.174861648,41.456275161
2023S000076    ,2,Eixample,7,la Dreta de l'Eixample,169409,Corts Catalanes,0655 0655,Thursday,2023,1,January,5,Morning,11,No és causa del  vianant,Motorcycle,Man,26,Driver,Desconegut                                                                                                                                            ,Unknown,Altres activitats,Minor injury: Medical assistance at accident site,430973.07,4582896.51,2.173199642,41.392793737
2023S000077    ,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,32700,Balmes,0260 0260,Thursday,2023,1,January,5,Morning,9,No és causa del  vianant,Motorcycle,Man,89,Driver,Desconegut                                                                                                                                            ,Unknown,En missió,Minor injury: Hospitalization up to 24 hours,428983.4,4583732.52,2.149304284,41.40015005
2023S000078    ,7,Horta-Guinardó,35,el Guinardó,185507,Llobet i Vall-llosera,0011 0011,Thursday,2023,1,January,5,Morning,10,No és causa del  vianant,Bus,Woman,59,Passenger,Desconegut                                                                                                                                            ,Unknown,Unknown,Minor injury: Hospitalization up to 24 hours,430934.65,4586140.02,2.172369755,41.422003671
2023S000079    ,7,Horta-Guinardó,38,la Teixonera,318305,Santa Rosalia,0001 0001,Thursday,2023,1,January,5,Morning,12,No és causa del  vianant,Bus,Man,70,Passenger,Desconegut                                                                                                                                            ,Unknown,Unknown,Minor injury: Medical assistance at accident site,428500.99,4586012.24,2.14326431,41.420639802
2023S000080    ,2,Eixample,7,la Dreta de l'Eixample,176801,Roger de Llúria,0116 0116,Thursday,2023,1,January,5,Morning,13,No és causa del  vianant,Motorcycle,Man,59,Driver,Desconegut                                                                                                                                            ,Unknown,Unknown,Minor injury: Hospitalization up to 24 hours,430216.17,4583338.88,2.164095783,41.396712664
2023S000081    ,8,Nou Barris,44,Vilapicina i la Torre Llobeta,209900,Meridiana,0365B0365B,Thursday,2023,1,January,5,Morning,13,No és causa del  vianant,Motorcycle,Woman,43,Driver,Desconegut                                                                                                                                            ,Unknown,Unknown,Minor injury: Hospitalization up to 24 hours,431926.84,4586869.18,2.184159998,41.428655703
2023S000082    ,9,Sant Andreu,59,el Bon Pastor,701177,Monterrey,0001 0001,Thursday,2023,1,January,5,Afternoon,15,No és causa del  vianant,Motorcycle,Man,31,Driver,Desconegut                                                                                                                                            ,Unknown,Altres activitats,Minor injury: Hospitalization up to 24 hours,433753.46,4588457.97,2.205845097,41.443118278
2023S000082    ,9,Sant Andreu,59,el Bon Pastor,701177,Monterrey,0001 0001,Thursday,2023,1,January,5,Afternoon,15,No és causa del  vianant,Motorcycle,Man,52,Driver,Desconegut                                                                                                                                            ,Unknown,In itínere,Minor injury: Hospitalization up to 24 hours,433753.46,4588457.97,2.205845097,41.443118278
2023S000084    ,2,Eixample,8,l'Antiga Esquerra de l'Eixample,349706,Comte d'Urgell,0282 0284,Thursday,2023,1,January,5,Afternoon,18,No és causa del  vianant,Motorcycle,Man,63,Driver,Desconegut                                                                                                                                            ,Unknown,En missió,Minor injury: Hospitalization up to 24 hours,428696.68,4582788.67,2.145985819,41.391623754
2023S000085    ,2,Eixample,10,Sant Antoni,323203,Sepúlveda,0131 0133,Thursday,2023,1,January,5,Afternoon,17,No és causa del  vianant,Motorcycle,Woman,31,Driver,Desconegut                                                                                                                                            ,Unknown,Unknown,Minor injury: Hospitalization up to 24 hours,429856.3,4581648.16,2.159987217,41.381453575
